Tool,ID,Title,Description,IaC,Category,Provider,Severity,Query Document,Related Document
Terrascan,AC_AWS_0144,"It is recommended and considered a standard security advice to grant least privileges that is, granting only the permissions required to perform a task. IAM policies are the means by which privileges are granted to users, groups, or roles. Determine what users need to do and then craft policies for them that let the users perform only those tasks, instead of granting full administrative privileges.",NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0146,"It is recommended and considered a standard security advice to grant least privileges that is, granting only the permissions required to perform a task. IAM policies are the means by which privileges are granted to users, groups, or roles. Determine what users need to do and then craft policies for them that let the users perform only those tasks, instead of granting full administrative privileges.",NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0147,"It is recommended and considered a standard security advice to grant least privileges that is, granting only the permissions required to perform a task. IAM policies are the means by which privileges are granted to users, groups, or roles. Determine what users need to do and then craft policies for them that let the users perform only those tasks, instead of granting full administrative privileges.",NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0473,Ensure IAM roles do not have any policies attached that may cause privilege escalation.,NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0148,"Password policies are, in part, used to enforce password complexity requirements. IAM password policies can be used to ensure password are comprised of different character sets, have minimal length, rotation and history restrictions",NaN,Terraform,Compliance Validation,AWS,High,NaN,NaN
Terrascan,AC_AWS_0474,"It is recommended and considered a standard security advice to grant least privileges that is, granting only the permissions required to perform a task. IAM policies are the means by which privileges are granted to users, groups, or roles. Determine what users need to do and then craft policies for them that let the users perform only those tasks, instead of granting full administrative privileges.",NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0475,Ensure IAM policies are attached only to groups or roles,NaN,Terraform,Identity and Access Management,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0150,"Ensure Hardware MFA device is enabled for the ""root"" account",NaN,Terraform,Compliance Validation,AWS,High,NaN,NaN
Terrascan,AC_AWS_0149,"Ensure Virtual MFA device is enabled for the ""root"" account",NaN,Terraform,Compliance Validation,AWS,High,NaN,NaN
Terrascan,AC_AWS_0151,It is recommended that MFA be enabled for all accounts that have a console password. Enabling MFA provides increased security for console access as it requires the authenticating principal to possess a device that emits a time-sensitive key and have knowledge of a credential,NaN,Terraform,Compliance Validation,AWS,High,NaN,NaN
Terrascan,AC_AWS_0476,Ensure IAM permissions are not given directly to users,NaN,Terraform,Identity and Access Management,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0477,Ensure that instance launched follows the least privilege principle as this can be related to delivery-exploitation-Installation phases of kill  chain,NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0478,Security group attached to launch configuration is wide open to internet and this can be related to reconnaissance phase,NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0153,Ensure that your AWS application is not deployed within the default Virtual Private Cloud in order to follow security best practices,NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0479,EC2 instances should disable IMDS or require IMDSv2 as this can be related to the weaponization phase of kill chain,NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0480,Ensure that detailed monitoring is enabled for EC2 instances.,NaN,Terraform,Logging and Monitoring,AWS,High,NaN,NaN
Terrascan,AC_AWS_0156,AWS Kinesis Server data at rest has server side encryption (SSE),NaN,Terraform,Data Protection,AWS,High,NaN,NaN
Terrascan,AC_AWS_0157,Ensure Kinesis Stream is encrypted,NaN,Terraform,Data Protection,AWS,High,NaN,NaN
Terrascan,AC_AWS_0160,Ensure rotation for customer created CMKs is enabled,NaN,Terraform,Data Protection,AWS,High,NaN,NaN
Terrascan,AC_AWS_0481,Ensure IAM policies do not have 'Principal' element missing from the policy statement.,NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0482,Ensure KMS key policy does not have wildcard policies attached.,NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0162,Identify any publicly accessible AWS Key Management Service master keys and update their access policy in order to stop any unsigned requests made to these resources.,NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0483,Lambda does not use KMS CMK key to protect environment variables.,NaN,Terraform,Data Protection,AWS,High,NaN,NaN
Terrascan,AC_AWS_0484,Ensure AWS Lambda function has policy attached.,NaN,Terraform,Logging and Monitoring,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0163,Lambda tracing is not enabled.,NaN,Terraform,Logging and Monitoring,AWS,Low,NaN,NaN
Terrascan,AC_AWS_0485,Lambda tracing is not enabled.,NaN,Terraform,Logging and Monitoring,AWS,Low,NaN,NaN
Terrascan,AC_AWS_0486,Lambda function does not include a VPC configuration.,NaN,Terraform,Infrastructure Security,AWS,Low,NaN,NaN
Terrascan,AC_AWS_0487,Launch configuration uses IMDSv1 which vulnerable to SSRF,NaN,Terraform,Configuration and Vulnerability Analysis,AWS,High,NaN,NaN
Terrascan,AC_AWS_0488,Ensure that launch configuration launched follows the least privilege principle,NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0489,Security group attached to launch configuration is wide open to internet ,NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0490,It is important to enable cloudWatch monitoring incase monitoring the activity,NaN,Terraform,Logging and Monitoring,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0167,"Ensure that AWS ECS clusters are encrypted. Data encryption at rest, prevents unauthorized users from accessing sensitive data on your AWS ECS clusters and associated cache storage systems.",NaN,Terraform,Data Protection,AWS,High,NaN,NaN
Terrascan,AC_AWS_0170,Avoid using base64 encoded shell script as part of config,NaN,Terraform,Data Protection,AWS,High,NaN,NaN
Terrascan,AC_AWS_0168,Avoid using base64 encoded private keys as part of config,NaN,Terraform,Data Protection,AWS,High,NaN,NaN
Terrascan,AC_AWS_0491,Ensure there is a listener configured on HTTPs or with a port 443,NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0492,Ensure Target Group use HTTPs to ensure end to end encryption,NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0172,"Using insecure ciphers for your ELB Predefined or Custom Security Policy, could make the SSL connection between the client and the load balancer vulnerable to exploits. TLS 1.0 was recommended to be disabled by PCI Council after June 30, 2016",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0171,"Remove insecure ciphers for your ELB Predefined or Custom Security Policy, to reduce the risk of the SSL connection between the client and the load balancer being exploited.",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0174,Enable AWS MQ Log Exports,NaN,Terraform,Logging and Monitoring,AWS,Low,NaN,NaN
Terrascan,AC_AWS_0175,Publicly Accessible MQ Brokers,NaN,Terraform,Security Best Practices,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0493,Ensure Neptune Cluster is Encrypted,NaN,Terraform,Data Protection,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0494,Ensure AWS Neptune clusters have logging enabled.,NaN,Terraform,Logging and Monitoring,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0186,"Encrypt Amazon RDS instances and snapshots at rest, by enabling the encryption option for your Amazon RDS DB instance",NaN,Terraform,Data Protection,AWS,High,NaN,NaN
Terrascan,AC_AWS_0495,Ensure backup retention period is set for rds cluster,NaN,Terraform,Resilience,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0198,"Use customer-managed KMS keys instead of AWS-managed keys, to have granular control over encrypting and encrypting data. Encrypt Redshift clusters with a Customer-managed KMS key. This is a recommended best practice.",NaN,Terraform,Data Protection,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0200,Ensure AWS Redshift cluster instances have logging enabled.,NaN,Terraform,Logging and Monitoring,AWS,Low,NaN,NaN
Terrascan,AC_AWS_0199,Ensure Redshift clusters are not publicly accessible to minimize security risks.,NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0204,Ensure CloudWatch logging is enabled for Route53 hosted zones.,NaN,Terraform,Logging and Monitoring,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0205,Route53HostedZone should have recordSets.,NaN,Terraform,Logging and Monitoring,AWS,High,NaN,NaN
Terrascan,AC_AWS_0215,S3 bucket Access is allowed to all AWS Account Users.,NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0207,Ensure that S3 Buckets have server side encryption at rest enabled with KMS key to protect sensitive data.,NaN,Terraform,Data Protection,AWS,High,NaN,NaN
Terrascan,AC_AWS_0496,"Ensure S3 buckets do not have, a both public ACL on the bucket and a public access block.",NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0214,"Enabling S3 versioning will enable easy recovery from both unintended user actions, like deletes and overwrites",NaN,Terraform,Resilience,AWS,High,NaN,NaN
Terrascan,AC_AWS_0210,Misconfigured S3 buckets can leak private information to the entire internet or allow unauthorized data tampering / deletion,NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0211,Misconfigured S3 buckets can leak private information to the entire internet or allow unauthorized data tampering / deletion,NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0212,Misconfigured S3 buckets can leak private information to the entire internet or allow unauthorized data tampering / deletion,NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0213,Misconfigured S3 buckets can leak private information to the entire internet or allow unauthorized data tampering / deletion,NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0497,Ensure S3 buckets have access logging enabled.,NaN,Terraform,Logging and Monitoring,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0208,Ensure that there are not any static websites being hosted on buckets you aren't aware of,NaN,Terraform,Infrastructure Security,AWS,Low,NaN,NaN
Terrascan,AC_AWS_0498,Ensure S3 object is Encrypted,NaN,Terraform,Data Protection,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0219,Misconfigured S3 buckets can leak private information to the entire internet or allow unauthorized data tampering / deletion,NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0220,Misconfigured S3 buckets can leak private information to the entire internet or allow unauthorized data tampering / deletion,NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0221,Misconfigured S3 buckets can leak private information to the entire internet or allow unauthorized data tampering / deletion,NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0224,Misconfigured S3 buckets can leak private information to the entire internet or allow unauthorized data tampering / deletion,NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0217,Misconfigured S3 buckets can leak private information to the entire internet or allow unauthorized data tampering / deletion,NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0218,Misconfigured S3 buckets can leak private information to the entire internet or allow unauthorized data tampering / deletion,NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0499,Ensure SageMaker Instance is Encrypted,NaN,Terraform,Data Protection,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0500,Ensure SecretsManager Secrets are Encrypted using KMS key,NaN,Terraform,Data Protection,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0501,Ensure secrets manager do not wildcard policies attached,NaN,Terraform,Identity and Access Management,AWS,High,NaN,NaN
Terrascan,AC_AWS_0227,"Security Groups - Unrestricted Specific Ports - (SSH,22)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0228,"Security Groups - Unrestricted Specific Ports - (HTTP,80)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0229,"Security Groups - Unrestricted Specific Ports - (HTTPS,443)",NaN,Terraform,Infrastructure Security,AWS,Low,NaN,NaN
Terrascan,AC_AWS_0230,"Security Groups - Unrestricted Specific Ports - remote desktop port (TCP,3389)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0231,Ensure no security groups allow ingress from 0.0.0.0/0 to ALL ports and protocols,NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0232,Ensure no default security groups are used as they allow ingress from 0.0.0.0/0 to ALL ports and protocols,NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0233,"Security Groups - Unrestricted Specific Ports - SaltStack Master (TCP,4505)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0234,"Security Groups - Unrestricted Specific Ports - Elasticsearch (TCP,9200)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0235,"Security Groups - Unrestricted Specific Ports - Elasticsearch (TCP,9300)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0236,"Security Groups - Unrestricted Specific Ports - SaltStack Master (TCP,4506)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0237,"Security Groups - Unrestricted Specific Ports - CIFS / SMB (TCP,3020)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0238,"Security Groups - Unrestricted Specific Ports - Cassandra OpsCenter agent (TCP,61621)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0239,"Security Groups - Unrestricted Specific Ports - Cassandra (TCP,7001)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0240,"Security Groups - Unrestricted Specific Ports - Hadoop Name Node (TCP,9000)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0241,"Security Groups - Unrestricted Specific Ports - Known internal web port (TCP,8000)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0242,"Security Groups - Unrestricted Specific Ports - Known internal web port (TCP,8080)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0243,"Security Groups - Unrestricted Specific Ports - LDAP SSL (TCP,636)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0244,"Security Groups - Unrestricted Specific Ports - MSSQL Admin (TCP,1434)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0245,"Security Groups - Unrestricted Specific Ports - MSSQL Browser Service (UDP,1434)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0246,"Security Groups - Unrestricted Specific Ports - MSSQL Debugger (TCP,135)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0247,"Security Groups - Unrestricted Specific Ports - MSSQL Server (TCP,1433)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0248,"Security Groups - Unrestricted Specific Ports - Memcached SSL (TCP,11214)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0249,"Security Groups - Unrestricted Specific Ports - Memcached SSL (TCP,11215)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0250,"Security Groups - Unrestricted Specific Ports - Memcached SSL (UDP,11214)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0251,"Security Groups - Unrestricted Specific Ports - Memcached SSL (UDP,11215)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0252,"Security Groups - Unrestricted Specific Ports - Mongo Web Portal (TCP,27018)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0253,"Security Groups - Unrestricted Specific Ports - MySQL (TCP,3306)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0254,"Security Groups - Unrestricted Specific Ports - NetBIOS Name Service (TCP,137)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0255,"Security Groups - Unrestricted Specific Ports - NetBIOS Name Service (UDP,137)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0256,"Security Groups - Unrestricted Specific Ports - NetBIOS Datagram Service (TCP,138)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0257,"Security Groups - Unrestricted Specific Ports - NetBIOS Datagram Service (UDP,138)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0258,"Security Groups - Unrestricted Specific Ports - NetBIOS Session Service (TCP,139)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0259,"Security Groups - Unrestricted Specific Ports - NetBIOS Session Service (UDP,139)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0260,"Security Groups - Unrestricted Specific Ports - Oracle DB SSL (TCP,2484)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0261,"Security Groups - Unrestricted Specific Ports - Oracle DB SSL (UDP,2484)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0262,"Security Groups - Unrestricted Specific Ports - Postgres SQL (TCP,5432)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0263,"Security Groups - Unrestricted Specific Ports - Postgres SQL (UDP,5432)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0264,"Security Groups - Unrestricted Specific Ports - Prevalent known internal port (TCP,3000)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0265,"Security Groups - Unrestricted Specific Ports - Puppet Master (TCP,8140)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0266,"Security Groups - Unrestricted Specific Ports - SNMP (UDP,161)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0267,"Security Groups - Unrestricted Specific Ports - SQL Server Analysis Service browser (TCP,2382)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0268,"Security Groups - Unrestricted Specific Ports - SQL Server Analysis Services (TCP,2383)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0269,"Security Groups - Unrestricted Specific Ports - SaltStack Master (TCP,4505)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0270,"Security Groups - Unrestricted Specific Ports - Oracle Database Server (TCP,1521)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0271,"Security Groups - Unrestricted Specific Ports - Telnet (TCP,23)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0272,"Security Groups - Unrestricted Specific Ports - SMTP (TCP,25)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0273,"Security Groups - Unrestricted Specific Ports - CIFS for file/printer (TCP,445)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0274,"Security Groups - Unrestricted Specific Ports - MongoDB (TCP,27017)",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0275,"Ensure no security groups is wide open to public, that is, allows traffic from 0.0.0.0/0 to ALL ports and protocols",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0276,Ensure Unknown Port is not exposed to the entire internet,NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0277,"Ensure SaltStack Master (TCP,4505) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0278,"Ensure SaltStack Master (TCP,4506) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0279,"Ensure CIFS / SMB (TCP,3020) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0280,"Ensure Cassandra OpsCenter agent port (TCP,61621) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0281,"Ensure Cassandra (TCP,7001) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0282,"Ensure Hadoop Name Node (TCP,9000) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0283,"Ensure Known internal web port (TCP,8000) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0284,"Ensure Known internal web port (TCP,8080) is not accessible by a CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0285,"Ensure LDAP SSL (TCP,636) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0286,"Ensure MSSQL Admin (TCP,1434) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0287,"Ensure MSSQL Browser Service (UDP,1434) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0288,"Ensure MSSQL Debugger (TCP,135) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0289,"Ensure MSSQL Server (TCP,1433) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0290,"Ensure Memcached SSL (TCP,11214) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0291,"Ensure Memcached SSL (TCP,11215) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0292,"Ensure Memcached SSL (UDP,11214) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0293,"Ensure Memcached SSL (UDP,11215) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0294,"Ensure Mongo Web Portal (TCP,27018) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0295,"Ensure MySQL (TCP,3306) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0296,"Ensure NetBIOS Name Service (TCP,137) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0297,"Ensure NetBIOS Name Service (UDP,137) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0298,"Ensure NetBios Datagram Service (TCP,138) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0299,"Ensure NetBios Datagram Service (UDP,138) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0300,"Ensure NetBios Session Service (TCP,139) is not accessible by a CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0301,"Ensure NetBios Session Service (UDP,139) is not accessible by a CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0302,"Ensure Oracle DB SSL (TCP,2484) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0303,"Ensure Oracle DB SSL (UDP,2484) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0304,"Ensure Postgres SQL (TCP,5432) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0305,"Ensure Postgres SQL (UDP,5432) is not accessible by a CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0306,"Ensure Prevalent known internal port (TCP,3000) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0307,Ensure Puppet Master (TCP:8140) is not accessible by a public CIDR block range,NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0308,"Ensure SNMP (UDP,161) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0309,"Ensure SQL Server Analysis Service browser (TCP,2382) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0310,"Ensure SQL Server Analysis Services (TCP,2383) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0311,"Ensure SaltStack Master (TCP,4505) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Medium,NaN,NaN
Terrascan,AC_AWS_0312,"Ensure Oracle Database Server (TCP,1521) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0313,"Ensure Telnet (TCP,23) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0314,"Ensure SMTP (TCP,25) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0315,"Ensure CIFS for file/printer (TCP,445) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0316,"Ensure MongoDB (TCP,27017) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0317,"Ensure Elasticsearch (TCP,9200) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0318,"Ensure Elasticsearch (TCP,9300) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,High,NaN,NaN
Terrascan,AC_AWS_0319,"Ensure SSH (TCP,22) is not accessible by a public CIDR block range",NaN,Terraform,Infrastructure Security,AWS,Low,NaN,NaN
Terrascan,AC_AWS_0320,"Ensure Security Groups Unrestricted Specific Ports SSH (TCP,22) is not exposed to private hosts more than 32",NaN,Terraform,Infrastructure Security,AWS,Low,NaN,NaN
Terrascan,AC_AWS_0321,"Ensure Security Groups Unrestricted Specific Ports http (TCP,80) is not exposed to private hosts more than 32",NaN,Terraform,Infrastructure Security,AWS,Low,NaN,NaN
Terrascan,AC_AWS_0322,"Ensure Security Groups Unrestricted Specific Ports https (TCP,443) is not exposed to private hosts more than 32",NaN,Terraform,Infrastructure Security,AWS,Low,NaN,NaN
